year,month,day,OFFICE,IMPORTER.TIN,TARIFF.CODE,ORIGIN.CODE,CIF_USD_EQUIVALENT,QUANTITY,GROSS.WEIGHT,TOTAL.TAXES.USD,RAISED_TAX_AMOUNT_USD,illicit
2014,2,25,OFFICE59,IMP595796,3907200000,CNTRY277,84386,1,423378,335,0,0
2014,2,25,OFFICE51,IMP252249,8703222900,CNTRY376,110726,1,857359,4177,0,0
2014,2,25,OFFICE100,IMPO10899,4011620000,CNTRY215,12840,17732,1,180,0,0
2014,2,25,OFFICE187,IMPO18915,5209320000,CNTRY376,539,309,236,758,0,0
2014,2,25,OFFICE187,IMPO17462,4821909000,CNTRY825,5678,6717,1561,5,0,0
2014,2,25,OFFICE123,IMPO11071,3923210000,CNTRY976,1587,3299,428,32,276,1
2014,2,25,OFFICE168,IMPO19818,4819100000,CNTRY376,7695,127,267,5,0,0
2014,2,25,OFFICE134,IMPO10622,2710124591,CNTRY376,20257,735,821,5,0,0
2014,2,25,OFFICE296,IMPO15988,8716398090,CNTRY825,16545,72,1431,5,0,0
2014,2,25,OFFICE127,IMPO12494,8703229012,CNTRY680,1867,20,22,5,0,0
2014,2,25,OFFICE127,IMPO18141,8409990009,CNTRY376,833,37,1,5,0,0
2014,2,25,OFFICE210,IMPO10228,8609009090,CNTRY825,943,800,1,5,0,0
2014,2,25,OFFICE186,IMPO19655,8421310000,CNTRY994,307,1,11,0,0,0
2014,2,25,OFFICE162,IMPO16524,8716398090,CNTRY825,310,291,1,57,0,0
2014,2,25,OFFICE296,IMPO13624,8708999799,CNTRY644,10,27,21,36,0,0
2014,2,25,OFFICE186,IMPO11353,3926909799,CNTRY994,10033,247,1,5,0,0
2014,2,25,OFFICE127,IMPO15135,6406909099,CNTRY994,60,525,169,5,0,0
2014,2,25,OFFICE127,IMPO19420,8609009090,CNTRY846,26681,275,183,5,0,0
2014,2,25,OFFICE136,IMPO13618,5806310090,CNTRY264,20,110,257,14,87,1
2014,2,25,OFFICE127,IMPO11691,8609009090,CNTRY376,769,353,1,5,0,0
2014,2,25,OFFICE214,IMPO19572,8207509000,CNTRY825,636,1,62,5890,0,0
2014,2,25,OFFICE186,IMPO11031,3917219000,CNTRY652,254,17,358,5,0,0
2014,2,25,OFFICE296,IMPO12616,9032102000,CNTRY123,4718,4,256,2844,0,0
2014,2,25,OFFICE134,IMPO18778,8703229050,CNTRY376,5713,161,1029,5,0,0
2014,2,25,OFFICE134,IMPO15626,8703229050,CNTRY994,17660,170,4950,137,0,0
2014,2,25,OFFICE127,IMPO19655,8547200000,CNTRY846,6011,4,11,57,0,0
2014,2,25,OFFICE127,IMPO19578,8544300090,CNTRY846,416,1,920,5,0,0
2014,2,25,OFFICE299,IMPO11203,7326909889,CNTRY184,1520,296,366,1844,0,0
2014,2,25,OFFICE134,IMPO15533,8409990009,CNTRY376,20576,36,1210,5,0,0
2014,2,25,OFFICE127,IMPO14035,5209420000,CNTRY994,1384,108477,53,45,0,0
2014,2,25,OFFICE223,IMPO19379,2208308201,CNTRY759,1117,3,1,302,0,0
2014,2,25,OFFICE141,IMPO10423,2710124591,CNTRY123,5214,52,480,5,0,0
2014,2,25,OFFICE197,IMPO15878,4821109000,CNTRY652,2895,84,59,415,0,0
2014,2,25,OFFICE296,IMPO12343,8409990009,CNTRY994,808,117,10360,5,0,0
2014,2,25,OFFICE134,IMPO10166,8452900009,CNTRY994,47,29,1023,5,0,0
2014,2,25,OFFICE100,IMPO10797,8528510000,CNTRY554,266,1016,772,295,0,0
2014,2,25,OFFICE168,IMPO13975,9804000000,CNTRY680,7124,161,1100,5,0,0
2014,2,25,OFFICE100,IMPO17265,8413308099,CNTRY480,17,3,3,12,0,0
2014,2,25,OFFICE127,IMPO15626,4819100000,CNTRY994,17429,12413,274,36,0,0
2014,2,25,OFFICE127,IMPO15765,8501310001,CNTRY376,358,680,3,5,0,0
2014,2,25,OFFICE127,IMPO16400,8609009090,CNTRY846,1008,1111,77,12,0,0
2014,2,25,OFFICE168,IMPO15165,4821101000,CNTRY994,5394,162,820,5,0,0
2014,2,25,OFFICE141,IMPO15955,9606100010,CNTRY123,22524,1,1,1226,0,0
2014,2,25,OFFICE127,IMPO15765,4821909000,CNTRY825,30901,239,1157,5,0,0
2014,2,25,OFFICE168,IMPO18208,8609009090,CNTRY846,6128,2009,141,2006,0,0
2014,2,25,OFFICE210,IMPO16794,7326909889,CNTRY680,28147,187,3626,5,0,0
2014,2,25,OFFICE168,IMPO17391,8703329091,CNTRY825,115,84,1,5,0,0
2014,2,25,OFFICE204,IMPO17929,3506910000,CNTRY376,21610,1,3,5,0,0
2014,2,25,OFFICE127,IMPO15707,4821909000,CNTRY825,39156,1701,839,5,0,0
2014,2,25,OFFICE237,IMPO11973,2710198790,CNTRY680,42146,3,1,2703,0,0
2014,2,25,OFFICE100,IMPO19469,8703229050,CNTRY236,354,210,215,5,0,0
2014,2,25,OFFICE122,IMPO11647,9014900000,CNTRY562,61409,45015,249,55,0,0
2014,2,25,OFFICE296,IMPO16400,7326909889,CNTRY846,7450,198,857,5,0,0
2014,2,25,OFFICE237,IMPO15276,9032102000,CNTRY920,623,3,112,5,0,0
2014,2,25,OFFICE109,IMPO11430,8547200000,CNTRY376,292,22,1102,962,0,0
2014,2,25,OFFICE185,IMPO11028,8452300000,CNTRY994,3530,1,251,5,0,0
2014,2,25,OFFICE186,IMPO19832,8708999799,CNTRY376,472,1,472,5,0,0
2014,2,25,OFFICE296,IMPO11284,8716400009,CNTRY376,3239,32,1049,5,0,0
2014,2,25,OFFICE162,IMPO17282,7326909889,CNTRY376,33012,260,595,5,0,0
2014,2,25,OFFICE197,IMPO15264,3923301000,CNTRY653,1080,812,96,47,88,1
2014,2,25,OFFICE220,IMPO18433,5514420000,CNTRY485,12411,1905,9,5,126,1
2014,2,25,OFFICE214,IMPO15765,8536901099,CNTRY976,15876,16,1,9238,0,0
2014,2,25,OFFICE168,IMPO15423,4415209000,CNTRY652,295,3742,12573,3579,0,0
2014,2,25,OFFICE127,IMPO13975,8703329091,CNTRY376,2980,872,18,5,0,0
2014,2,25,OFFICE127,IMPO10210,8536908599,CNTRY846,14060,1,711,5,0,0
2014,2,25,OFFICE127,IMPO15506,8703329091,CNTRY376,28668,280,213,5,0,0
2014,2,25,OFFICE220,IMPO13642,5811000030,CNTRY554,43825,18758,55,16,413,1
2014,2,25,OFFICE233,IMPO15778,8534001900,CNTRY930,9,401,1165,5,76,1
2014,2,25,OFFICE187,IMPO11958,8704219969,CNTRY920,224,11816,3303,181,0,0
2014,2,25,OFFICE134,IMPO17966,7326909889,CNTRY171,3958,2843,1,53,0,0
2014,2,25,OFFICE298,IMPO11454,8609009090,CNTRY846,16921,182,968,5,0,0
2014,2,25,OFFICE252,IMPO17930,8715001000,CNTRY125,48852,11,994,13,0,0
2014,2,25,OFFICE113,IMPO18400,8409990009,CNTRY825,30419,29,14,5,0,0
2014,2,25,OFFICE168,IMPO15681,8511900009,CNTRY976,1083,1,13618,353,0,0
2014,2,25,OFFICE237,IMPO16524,8409990009,CNTRY376,5912,1332,706,5,0,0
2014,2,25,OFFICE168,IMPO14730,6204623103,CNTRY618,5354,553,1,271,0,0
2014,2,25,OFFICE105,IMPO17261,5401101200,CNTRY236,15463,1713,20,495,0,0
2014,2,25,OFFICE127,IMPO17368,8609009090,CNTRY846,5918,273,232,5,0,0
2014,2,25,OFFICE187,IMPO16622,6217900009,CNTRY376,7403,240,62,5,0,0
2014,2,25,OFFICE197,IMPO16612,4016930000,CNTRY874,27852,1433,1,5,0,0
2014,2,25,OFFICE127,IMPO19604,4819100000,CNTRY825,55,14506,1,5,0,0
2014,2,25,OFFICE127,IMPO11028,3816000000,CNTRY689,135,31267,1173,764,0,0
2014,2,25,OFFICE197,IMPO12398,8538909902,CNTRY994,27399,42,19599,5,0,0
2014,2,25,OFFICE180,IMPO19080,7317008010,CNTRY652,114,1186,17,460,0,0
2014,2,25,OFFICE279,IMPO18393,8539299892,CNTRY456,573,3,19051,225,451,1
2014,2,25,OFFICE186,IMPO15661,8501310001,CNTRY825,431,583,1,64,0,0
2014,2,25,OFFICE127,IMPO18606,4821909000,CNTRY994,218,585,808,11,0,0
2014,2,25,OFFICE127,IMPO12219,8409990009,CNTRY846,320,321,64,5,0,0
2014,2,25,OFFICE196,IMPO18199,8538909909,CNTRY764,132,11,9,13,0,0
2014,2,25,OFFICE296,IMPO16351,8536908599,CNTRY376,11250,65,3253,59,0,0
2014,2,25,OFFICE298,IMPO12398,8421990020,CNTRY994,4956,3,254,5,0,0
2014,2,25,OFFICE168,IMPO15765,3004900019,CNTRY123,14297,1,611,5,0,0
2014,2,25,OFFICE187,IMPO16045,3923299080,CNTRY454,283,180,2,5,0,0
2014,2,25,OFFICE134,IMPO11284,7326909889,CNTRY376,19179,1,16,5,0,0
2014,2,25,OFFICE162,IMPO12317,8533401009,CNTRY652,65269,1,1,5,569,1
2014,2,25,OFFICE127,IMPO10005,8609009090,CNTRY846,5988,260,1,5,0,0
2014,2,25,OFFICE127,IMPO17282,8409990009,CNTRY759,472,538,2326,5,0,0
2014,2,25,OFFICE298,IMPO16473,9029900000,CNTRY994,592,57587,63,743,0,0
2014,2,25,OFFICE127,IMPO11025,8609009090,CNTRY846,4989,1,1,5,0,0
2014,2,25,OFFICE186,IMPO14698,8452300000,CNTRY234,442860,3,1,5,0,0
2014,2,25,OFFICE237,IMPO17282,4821109000,CNTRY123,172447,709,69,5,0,0
2014,2,25,OFFICE214,IMPO16347,5806200000,CNTRY994,373,137,1,3567,0,0
2014,2,25,OFFICE127,IMPO13975,5209420000,CNTRY846,5406,1060,1,5,0,0
2014,2,25,OFFICE127,IMPO10156,8609009090,CNTRY825,24764,571,772,11,0,0
2014,2,25,OFFICE127,IMPO19253,8609009090,CNTRY994,1367,44,220,5,0,0
2014,2,25,OFFICE134,IMPO13975,6004100000,CNTRY153,207,1,14,211,0,0
2014,2,25,OFFICE113,IMPO14627,9606100010,CNTRY994,24729,862,1150,131,0,0
2014,2,25,OFFICE298,IMPO13165,5209320000,CNTRY994,120,505,7835,5,0,0
2014,2,25,OFFICE168,IMPO19469,8704219941,CNTRY123,7070,592,205,5,0,0
2014,2,25,OFFICE298,IMPO16149,3822000009,CNTRY376,213,20990,19,5,0,0
2014,2,25,OFFICE168,IMPO15135,8421392000,CNTRY825,606,238,1145,168,0,0
2014,2,25,OFFICE237,IMPO12228,4415209000,CNTRY994,1319,94,784,5,0,0
2014,2,25,OFFICE204,IMPO13815,3926909229,CNTRY976,349457,19,17480,5,0,0
2014,2,25,OFFICE141,IMPO15826,8452300000,CNTRY652,41860,134,1,1760,321,1
2014,2,25,OFFICE168,IMPO15863,3924900008,CNTRY652,11517,1,14,1044,0,0
2014,2,25,OFFICE113,IMPO16400,7326909889,CNTRY825,286812,658,13505,5,0,0
2014,2,25,OFFICE296,IMPO15765,9801000000,CNTRY376,11796,170,1,5,0,0
2014,2,25,OFFICE134,IMPO15783,9032102000,CNTRY376,247,1084,1,636,0,0
2014,2,25,OFFICE162,IMPO19159,8716400009,CNTRY123,427,12,65,5,0,0
2014,2,25,OFFICE127,IMPO10541,8708999799,CNTRY846,21049,204,12,5,0,0
2014,2,25,OFFICE168,IMPO15955,8716398090,CNTRY994,8981,278,1,5,0,0
2014,2,25,OFFICE168,IMPO14334,8704219941,CNTRY994,364985,542,555,7068,0,0
2014,2,25,OFFICE134,IMPO19832,5807109010,CNTRY825,472,235,227,5,0,0
2014,2,25,OFFICE127,IMPO18703,8609009090,CNTRY825,28510,979,267,5,0,0
2014,2,25,OFFICE134,IMPO19420,5807109010,CNTRY994,4899,1,3968,5,0,0
2014,2,25,OFFICE168,IMPO15135,8609009090,CNTRY376,10589,819,1,5,0,0
2014,2,25,OFFICE168,IMPO11469,3919900000,CNTRY123,5761,1,63,11,0,0
2014,2,25,OFFICE187,IMPO18788,3923299080,CNTRY994,2060,37,1125,5,0,0
2014,2,25,OFFICE127,IMPO13783,5807109010,CNTRY680,23025,122,798,5,0,0
2014,2,25,OFFICE134,IMPO10203,3926909779,CNTRY454,335,17,614972,11,0,0
2014,2,25,OFFICE197,IMPO11444,5204110009,CNTRY994,489,94,4,47,0,0
2014,2,25,OFFICE141,IMPO15988,4821909000,CNTRY376,341,182,814,5,0,0
2014,2,25,OFFICE168,IMPO12201,8714109009,CNTRY576,145,470,244,5,0,0
2014,2,25,OFFICE127,IMPO17411,2710198190,CNTRY652,17886,1240,192,100,613,1
2014,2,25,OFFICE296,IMPO12966,8708939009,CNTRY846,647,16,125,436,0,0
2014,2,25,OFFICE180,IMPO18139,6406909099,CNTRY215,3691,544,300,46,0,0
2014,2,25,OFFICE296,IMPO14055,8703319090,CNTRY615,2517,856,3,5,0,0
2014,2,25,OFFICE127,IMPO17282,3923299080,CNTRY846,17217,1,1,5,0,0
2014,2,25,OFFICE109,IMPO10267,9032102000,CNTRY680,3798,18,11716,5,0,0
2014,2,25,OFFICE187,IMPO17253,8501310001,CNTRY376,36642,1059,17,95,0,0
2014,2,25,OFFICE134,IMPO15253,8536908591,CNTRY680,5752,1,19,5,0,0
2014,2,25,OFFICE174,IMPO14996,3215900099,CNTRY323,331,1202,271,107,0,0
2014,2,25,OFFICE204,IMPO18194,6201139007,CNTRY376,312,347,20,222,126,1
2014,2,25,OFFICE127,IMPO11469,3923299080,CNTRY994,55767,132,231,5,0,0
2014,2,25,OFFICE222,IMPO19879,3919900000,CNTRY454,29680,27,686,50,0,0
2014,2,25,OFFICE185,IMPO18778,8207909900,CNTRY123,4634,1,630,5,0,0
2014,2,25,OFFICE134,IMPO15916,4821109000,CNTRY376,3936,1,23,397,0,0
2014,2,25,OFFICE113,IMPO19253,3926909799,CNTRY123,7042,214,1,5,0,0
2014,2,25,OFFICE214,IMPO18716,4821909000,CNTRY846,14820,109,806,5,0,0
2014,2,25,OFFICE237,IMPO10723,2710124591,CNTRY825,23546,233,1648,5,0,0
2014,2,25,OFFICE187,IMPO17356,9032102000,CNTRY994,28231,2217,7,5,0,0
2014,2,25,OFFICE185,IMPO13097,6110309903,CNTRY846,40519,453,1,60,0,0
2014,2,25,OFFICE185,IMPO17356,5807109010,CNTRY846,424,96,4,1359,0,0
2014,2,26,OFFICE59,IMP576016,8703241128,CNTRY680,164824,4,332665,3017,0,0
2014,2,26,OFFICE60,IMP675741,8544600000,CNTRY709,6716,19,1028,2564,0,0
2014,2,26,OFFICE51,IMP478116,8703232926,CNTRY454,2772,18,184818,505,0,0
2014,2,26,OFFICE23,IMP440223,8703232124,CNTRY680,29782,115,117755,11523,0,0
2014,2,26,OFFICE66,IMP804451,8479200000,CNTRY480,3735,111,2117,1074,0,0
2014,2,26,OFFICE76,IMP337976,5910000000,CNTRY277,8032,344,1069,493,0,0
2014,2,26,OFFICE40,IMP649662,8473300000,CNTRY656,107803,1,188358,3625,0,0
2014,2,26,OFFICE41,IMP442977,8703210011,CNTRY759,7965,1,1857,6589,0,0
2014,2,26,OFFICE76,IMP294736,8436210000,CNTRY277,312868,13,1980,35371,0,0
2014,2,26,OFFICE76,IMP638175,8703241128,CNTRY846,4229,156,273213,525,0,0
2014,2,26,OFFICE59,IMP904748,8703231221,CNTRY884,2167,91,62,2667,801,1
2014,2,26,OFFICE60,IMP733694,3919100000,CNTRY171,34270,131,191,482,0,0
2014,2,26,OFFICE92,IMP156950,5204200000,CNTRY825,122850,15,1695,7958,0,0
2014,2,26,OFFICE51,IMP711989,8431390000,CNTRY415,1708,3,797,5974,755,1
2014,2,26,OFFICE40,IMP485905,1504100000,CNTRY825,4222,2151,149,7240,0,0
2014,2,26,OFFICE40,IMP697425,8517180000,CNTRY680,162788,608,233974,563,0,0
2014,2,26,OFFICE96,IMP706900,3003100000,CNTRY654,88303,20,328188,10345,0,0
2014,2,26,OFFICE51,IMP272250,5401100000,CNTRY653,1611,53,18,20146,0,0
2014,2,26,OFFICE51,IMP344527,4411140000,CNTRY379,63047,9,79834,5737,0,0
2014,2,26,OFFICE59,IMP300514,8703241128,CNTRY454,2338,21,134108,31966,0,0
2014,2,26,OFFICE18,IMP922583,2710000000,CNTRY680,82057,10,191417,16802,999,1
2014,2,26,OFFICE92,IMP934273,7323100000,CNTRY884,13467,8822,1804,705,0,0
2014,2,26,OFFICE59,IMP142940,8702902099,CNTRY323,144717,24,25269,1448,0,0
2014,2,26,OFFICE96,IMP271938,8426200000,CNTRY555,765703,139,132703,43372,0,0
2014,2,26,OFFICE51,IMP354522,8703321220,CNTRY959,88528,4,103309,4511,0,0
2014,2,26,OFFICE92,IMP541952,8481800000,CNTRY139,1560,1043,2088,486,0,0
2014,2,26,OFFICE24,IMP137572,7321900000,CNTRY188,2701,60,75555,2488,0,0
2014,2,26,OFFICE35,IMP440223,8480500000,CNTRY680,238410,848,1511,126,0,0
2014,2,26,OFFICE84,IMP267369,8703232926,CNTRY376,3877,22,207287,511,0,0
2014,2,26,OFFICE60,IMP607860,3916200000,CNTRY859,18845,1,38,423,0,0
2014,2,26,OFFICE59,IMP352883,8702101319,CNTRY759,4198,3,1047,58161,0,0
2014,2,26,OFFICE40,IMP152810,8703232926,CNTRY376,112219,271,144271,7160,0,0
2014,2,26,OFFICE60,IMP965305,8703222900,CNTRY615,2474,28976,170533,3479,0,0
2014,2,26,OFFICE51,IMP759377,8703222900,CNTRY680,783050,1,13699,770,0,0
2014,2,26,OFFICE78,IMP724247,8302410000,CNTRY976,876095,291,1557,18082,0,0
2014,2,26,OFFICE81,IMP153226,8803300000,CNTRY615,32967,1,2301,518,0,0
2014,2,26,OFFICE45,IMP358915,8703242900,CNTRY680,22052,926,358042,738,0,0
2014,2,26,OFFICE40,IMP715456,8703321220,CNTRY376,3989,343,213288,745,0,0
2014,2,26,OFFICE134,IMPO15878,8452900009,CNTRY881,594,355,44237,3833,0,0
2014,2,26,OFFICE168,IMPO19655,8609009090,CNTRY376,6174,34,13,5,0,0
2014,2,26,OFFICE127,IMPO16995,4821109000,CNTRY454,346,1,1,2692,0,0
2014,2,26,OFFICE134,IMPO13153,4821909000,CNTRY376,28158,1307,788,503,0,0
2014,2,26,OFFICE223,IMPO15198,8483402900,CNTRY874,39719,64,15544,335,87,1
2014,2,26,OFFICE204,IMPO17115,8609009090,CNTRY959,105523,1,3600,5,0,0
2014,2,26,OFFICE279,IMPO13165,8609009090,CNTRY846,444,1,216,5,0,0
2014,2,26,OFFICE100,IMPO18400,3926909229,CNTRY236,17009,585,689,5,0,0
2014,2,26,OFFICE168,IMPO11299,8716398090,CNTRY994,132,21747,2240,5,0,0
2014,2,26,OFFICE174,IMPO19210,8714109003,CNTRY454,124494,561,1,5,160,1
2014,2,26,OFFICE109,IMPO18703,8409990009,CNTRY376,4633,1,1,5,0,0
2014,2,26,OFFICE210,IMPO11284,8205598009,CNTRY376,986,189,2137,5,0,0
2014,2,26,OFFICE168,IMPO11316,8501310001,CNTRY994,673,816,1,258,0,0
2014,2,26,OFFICE127,IMPO16986,6104620002,CNTRY976,120,297,302,48,0,0
2014,2,26,OFFICE168,IMPO19420,9801000000,CNTRY994,29306,154,1322,35,0,0
2014,2,26,OFFICE187,IMPO13783,8544300090,CNTRY994,7191,21,309,296,0,0
2014,2,26,OFFICE210,IMPO18703,8716398090,CNTRY376,448,968,1,5,0,0
2014,2,26,OFFICE237,IMPO18703,8609009090,CNTRY994,21433,172,110,5,0,0
2014,2,26,OFFICE168,IMPO18361,8466922000,CNTRY652,9465,1419,1050,5,0,0
2014,2,26,OFFICE162,IMPO16658,5208119000,CNTRY846,1568,1158,1,3275,0,0
2014,2,26,OFFICE296,IMPO18788,5807109010,CNTRY994,90339,135,1,5,0,0
2014,2,26,OFFICE168,IMPO15135,8609009090,CNTRY994,27886,141,185,5,0,0
2014,2,26,OFFICE296,IMPO15178,8708309103,CNTRY994,4922,473,3806,5,0,0
2014,2,26,OFFICE168,IMPO18806,8501310001,CNTRY376,246039,186,125,5,0,0
2014,2,26,OFFICE123,IMPO18823,8703229090,CNTRY123,755,514,1,331,201,1
2014,2,26,OFFICE109,IMPO10462,8421990020,CNTRY976,2137,15646,1,461,0,0
2014,2,26,OFFICE187,IMPO17964,8609009090,CNTRY284,17241,150,1,5,0,0
2014,2,26,OFFICE296,IMPO18238,4016995709,CNTRY376,1797,4,169,17,0,0
2014,2,26,OFFICE132,IMPO12612,6204440001,CNTRY454,409,801,27,101,0,0
2014,2,26,OFFICE180,IMPO12075,6110909099,CNTRY994,20453,2364,324,157,0,0
2014,2,26,OFFICE204,IMPO11321,8309909091,CNTRY976,508,3,224,2983,0,0
2014,2,26,OFFICE187,IMPO16247,105119901,CNTRY454,100,1,304,18,0,0
2014,2,26,OFFICE168,IMPO18208,7220202100,CNTRY825,102,21,1,568,0,0
2014,2,26,OFFICE168,IMPO11835,8538909109,CNTRY976,28696,1345,85,623,0,0
2014,2,26,OFFICE298,IMPO15487,4821101000,CNTRY994,21816,1,1,5,0,0
2014,2,26,OFFICE127,IMPO17356,4821101000,CNTRY123,32095,193,8,5,0,0
2014,2,26,OFFICE109,IMPO18361,8609009090,CNTRY846,5650,1,352,11,0,0
2014,2,26,OFFICE127,IMPO12519,8538909902,CNTRY994,759,305,1,5,0,0
2014,2,26,OFFICE132,IMPO16772,6403511900,CNTRY995,3392,21,3500,1574,0,0
2014,2,26,OFFICE127,IMPO19879,3926909229,CNTRY976,522,1,1153,1809,0,0
2014,2,26,OFFICE127,IMPO17964,8479908000,CNTRY994,1840,416,276,46,0,0
2014,2,26,OFFICE204,IMPO19022,8518210090,CNTRY376,487,110,27,530,0,0
2014,2,26,OFFICE168,IMPO19818,5807109010,CNTRY376,29140,22,1,5,0,0
2014,2,26,OFFICE222,IMPO13089,7318159050,CNTRY689,364,22508,3,1957,0,0
2014,2,26,OFFICE299,IMPO17116,2833298009,CNTRY680,31,326735,4,12,0,0
2014,2,26,OFFICE204,IMPO11421,6217900009,CNTRY881,4578,11,3271,2380,1002,1
2014,2,26,OFFICE127,IMPO15276,7616999099,CNTRY680,5060,105,252,130,0,0
2014,2,26,OFFICE197,IMPO11651,7326909889,CNTRY994,436,167,5,5,0,0
2014,2,26,OFFICE298,IMPO11058,9025112001,CNTRY335,3556,12,10377,5,84,1
2014,2,26,OFFICE141,IMPO11510,9503007009,CNTRY277,27826,47260,3,2007,81,1
2014,2,26,OFFICE237,IMPO15279,8541100000,CNTRY376,14445,32743,1,5,0,0
2014,2,26,OFFICE127,IMPO16794,8609009090,CNTRY846,21956,832,472,5,0,0
2014,2,26,OFFICE168,IMPO13014,6117808099,CNTRY846,1684,20,891,977,0,0
2014,2,26,OFFICE127,IMPO14455,8452900009,CNTRY994,3200,3,1,140,0,0
2014,2,26,OFFICE185,IMPO14616,8511100000,CNTRY994,29,3443,51098,146,0,0
2014,2,26,OFFICE214,IMPO11691,3926909799,CNTRY825,5629,4,452,337,0,0
2014,2,26,OFFICE127,IMPO11025,3926909229,CNTRY825,7781,326,220,5,0,0
2014,2,26,OFFICE127,IMPO18807,4821909000,CNTRY846,4593,17921,11156,630,0,0
2014,2,26,OFFICE187,IMPO17483,9801000000,CNTRY759,74,99,4,362,0,0
2014,2,26,OFFICE168,IMPO18400,8538909909,CNTRY976,5360,204,286,5,0,0
2014,2,26,OFFICE168,IMPO19604,8703329091,CNTRY994,22692,250,1033,5,0,0
2014,2,26,OFFICE134,IMPO17072,9026204000,CNTRY456,67341,1,56,46,0,0
2014,2,26,OFFICE204,IMPO15859,9607190000,CNTRY825,17227,4,200,5,0,0
2014,2,26,OFFICE168,IMPO10210,8538909902,CNTRY994,7340,4,1,5,0,0
2014,2,26,OFFICE187,IMPO16794,5806200000,CNTRY825,941,496,1,5,0,0
2014,2,26,OFFICE100,IMPO11958,3923301000,CNTRY652,13075,18,4391,5,0,0
2014,2,26,OFFICE127,IMPO11016,6406909099,CNTRY680,1547,389,3,5,0,0
2014,2,26,OFFICE168,IMPO13823,8409990009,CNTRY123,26521,220,5,5,0,0
2014,2,26,OFFICE113,IMPO19250,8501310001,CNTRY930,23,331,301,4107,0,0
2014,2,26,OFFICE101,IMPO11503,8538909101,CNTRY364,2588,17,3533,77,279,1
2014,2,26,OFFICE134,IMPO13095,8547200000,CNTRY376,3945,4,1,5,0,0
2014,2,26,OFFICE298,IMPO17282,8479908000,CNTRY825,8499,110,1,5,0,0
2014,2,26,OFFICE162,IMPO18778,8609009090,CNTRY376,459,1429,63,5,0,0
2014,2,26,OFFICE168,IMPO15506,8479908000,CNTRY846,20081,48,5374,5,0,0
2014,2,26,OFFICE100,IMPO18392,8477908000,CNTRY379,127,29512,597,369,0,0
2014,2,26,OFFICE123,IMPO13164,9030390000,CNTRY863,22335,2101,196,1259,0,0
2014,2,26,OFFICE237,IMPO19080,7326909889,CNTRY123,42408,123,1,5,0,0
2014,2,26,OFFICE237,IMPO12228,8609009090,CNTRY994,8137,350,4142,5,0,0
2014,2,26,OFFICE127,IMPO16285,3003900019,CNTRY123,1102,107,261,2945,0,0
2014,2,26,OFFICE237,IMPO11240,8703321961,CNTRY994,34204,15,54027,2918,0,0
2014,2,26,OFFICE187,IMPO15276,4415209000,CNTRY994,22,1684,1231,3713,0,0
2014,2,26,OFFICE185,IMPO10541,8501310001,CNTRY994,7913,296,1393,5,0,0
2014,2,26,OFFICE187,IMPO13495,8421392000,CNTRY615,582,110,1,5,0,0
2014,2,26,OFFICE168,IMPO19611,2710194890,CNTRY994,34,4811,46,1472,0,0
2014,2,26,OFFICE187,IMPO10723,8609009090,CNTRY846,438,224,2985,5,0,0
2014,2,26,OFFICE214,IMPO10845,9607190000,CNTRY321,291,12,777,5,0,0
2014,2,26,OFFICE237,IMPO19159,3926909229,CNTRY376,4677,3,1,5,0,0
2014,2,26,OFFICE127,IMPO12228,6217900009,CNTRY376,43477,841,946,5,0,0
2014,2,26,OFFICE237,IMPO15592,7326909811,CNTRY364,13,1,679,0,159,1
2014,2,26,OFFICE168,IMPO12398,3926909799,CNTRY994,14451,1,1,5,0,0
2014,2,26,OFFICE141,IMPO19469,8609009090,CNTRY825,21714,744,2296,5,0,0
2014,2,26,OFFICE210,IMPO16995,8409990009,CNTRY652,7988,1586,995,5,0,0
2014,2,26,OFFICE168,IMPO15765,9027905009,CNTRY994,83305,3013,1,5,0,0
2014,2,26,OFFICE237,IMPO12876,8536419000,CNTRY994,4989,1728,16581,5,0,0
2014,2,26,OFFICE296,IMPO19898,8536908599,CNTRY994,183,116,1167,140,0,0
2014,2,26,OFFICE237,IMPO12075,6204420001,CNTRY825,264,364,119,9,0,0
2014,2,26,OFFICE109,IMPO16931,5402330000,CNTRY376,2812,3233,1019,45,0,0
2014,2,26,OFFICE186,IMPO18400,8504409090,CNTRY454,487,202,229,5,0,0
2014,2,26,OFFICE197,IMPO10005,3919900000,CNTRY825,770,20535,7887,16,0,0
2014,2,26,OFFICE187,IMPO12124,8538909902,CNTRY846,238,978,230,5,0,0
2014,2,26,OFFICE186,IMPO14653,3917400000,CNTRY976,1340,107,1263,5,0,0
2014,2,26,OFFICE187,IMPO15135,8703329091,CNTRY994,609,33,1,104,0,0
2014,2,26,OFFICE234,IMPO12084,4809901000,CNTRY825,241,1494,834,12,0,0
2014,2,26,OFFICE127,IMPO14414,8421990020,CNTRY846,22554,1258,1,5,0,0
2014,2,26,OFFICE185,IMPO13213,7308909804,CNTRY113,1240,9908,2556,405,698,1
2014,2,26,OFFICE296,IMPO13495,4821109000,CNTRY123,14822,1,3,1589,0,0
2014,2,26,OFFICE214,IMPO12891,8207909900,CNTRY376,3297,1,17995,5,0,0
2014,2,26,OFFICE204,IMPO19080,8414592010,CNTRY994,16055,128,15,859,0,0
2014,2,26,OFFICE113,IMPO15520,9405409999,CNTRY454,176,1,1,146,0,0
